transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,product_id,unit_price,product_category,product_type,product_detail
117515,4/6/2023,8:16:20,1,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
117516,4/6/2023,8:19:33,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
117517,4/6/2023,8:19:41,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
117518,4/6/2023,8:23:58,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
117519,4/6/2023,8:25:05,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
117520,4/6/2023,8:25:11,1,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
117521,4/6/2023,8:28:18,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
117522,4/6/2023,8:28:21,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117523,4/6/2023,8:29:19,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
117524,4/6/2023,8:31:15,1,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
117525,4/6/2023,8:32:18,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
117526,4/6/2023,8:32:18,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
117527,4/6/2023,8:32:19,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
117528,4/6/2023,8:37:10,1,8,Hell's Kitchen,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
117529,4/6/2023,8:37:14,1,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
117530,4/6/2023,8:37:45,2,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
117531,4/6/2023,8:39:49,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
117532,4/6/2023,8:40:44,2,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
117533,4/6/2023,8:40:44,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
117534,4/6/2023,8:40:44,2,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
117535,4/6/2023,8:40:51,2,5,Lower Manhattan,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
117536,4/6/2023,8:43:01,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
117537,4/6/2023,8:43:29,1,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
117538,4/6/2023,8:44:26,2,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
117539,4/6/2023,8:44:39,1,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
117540,4/6/2023,8:44:39,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
117541,4/6/2023,8:45:29,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117542,4/6/2023,8:46:13,2,5,Lower Manhattan,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
117543,4/6/2023,8:46:19,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
117544,4/6/2023,8:47:27,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
117545,4/6/2023,8:49:29,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
117546,4/6/2023,8:49:29,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
117547,4/6/2023,8:49:49,1,8,Hell's Kitchen,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
117548,4/6/2023,8:51:54,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
117549,4/6/2023,8:53:36,1,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
117550,4/6/2023,8:56:14,1,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
117551,4/6/2023,8:56:36,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
117552,4/6/2023,8:56:40,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
117553,4/6/2023,8:57:44,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
117554,4/6/2023,8:58:12,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
117555,4/6/2023,8:58:38,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
117556,4/6/2023,9:01:26,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
117557,4/6/2023,9:01:37,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
117558,4/6/2023,9:04:45,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
117559,4/6/2023,9:04:52,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
117560,4/6/2023,9:04:52,1,5,Lower Manhattan,70,3.25,Bakery,Scone,Cranberry Scone
117561,4/6/2023,9:06:58,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
117562,4/6/2023,9:07:54,1,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
117563,4/6/2023,9:08:00,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
117564,4/6/2023,9:08:30,2,8,Hell's Kitchen,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
117565,4/6/2023,9:09:21,1,5,Lower Manhattan,40,3.75,Coffee,Barista Espresso,Cappuccino
117566,4/6/2023,9:09:21,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
117567,4/6/2023,9:12:10,1,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
117568,4/6/2023,9:12:52,1,8,Hell's Kitchen,49,3,Tea,Brewed Black tea,English Breakfast Lg
117569,4/6/2023,9:12:52,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
117570,4/6/2023,9:13:11,1,8,Hell's Kitchen,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
117571,4/6/2023,9:16:31,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
117572,4/6/2023,9:16:58,1,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
117573,4/6/2023,9:16:58,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
117574,4/6/2023,9:17:57,1,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
117575,4/6/2023,9:19:30,2,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
117576,4/6/2023,9:20:50,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
117577,4/6/2023,9:21:25,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
117578,4/6/2023,9:22:39,2,8,Hell's Kitchen,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
117579,4/6/2023,9:22:42,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117580,4/6/2023,9:22:53,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
117581,4/6/2023,9:23:19,1,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
117582,4/6/2023,9:23:24,2,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
117583,4/6/2023,9:23:24,1,5,Lower Manhattan,73,3.75,Bakery,Pastry,Almond Croissant
117584,4/6/2023,9:24:33,1,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
117585,4/6/2023,9:25:39,2,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
117586,4/6/2023,9:26:04,1,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
117587,4/6/2023,9:27:32,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
117588,4/6/2023,9:27:32,1,8,Hell's Kitchen,73,3.75,Bakery,Pastry,Almond Croissant
117589,4/6/2023,9:28:26,2,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
117590,4/6/2023,9:29:42,2,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117591,4/6/2023,9:29:42,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
117592,4/6/2023,9:30:16,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
117593,4/6/2023,9:30:20,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
117594,4/6/2023,9:30:20,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
117595,4/6/2023,9:31:02,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
117596,4/6/2023,9:32:59,2,8,Hell's Kitchen,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
117597,4/6/2023,9:34:14,1,5,Lower Manhattan,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
117598,4/6/2023,9:34:14,1,5,Lower Manhattan,72,3.25,Bakery,Scone,Ginger Scone
117599,4/6/2023,9:34:47,1,8,Hell's Kitchen,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
117600,4/6/2023,9:40:45,2,5,Lower Manhattan,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117601,4/6/2023,9:40:58,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
117602,4/6/2023,9:41:27,2,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
117603,4/6/2023,9:41:51,2,8,Hell's Kitchen,40,3.75,Coffee,Barista Espresso,Cappuccino
117604,4/6/2023,9:42:08,1,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
117605,4/6/2023,9:42:28,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117606,4/6/2023,9:42:42,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
117607,4/6/2023,9:44:04,1,8,Hell's Kitchen,37,3,Coffee,Barista Espresso,Espresso shot
117608,4/6/2023,9:44:40,1,8,Hell's Kitchen,26,3,Coffee,Organic brewed coffee,Brazilian Rg
117609,4/6/2023,9:46:46,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
117610,4/6/2023,9:48:37,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
117611,4/6/2023,9:48:46,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
117612,4/6/2023,9:49:46,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
117613,4/6/2023,9:50:00,1,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
117614,4/6/2023,9:50:24,1,8,Hell's Kitchen,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
117615,4/6/2023,9:50:48,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
117616,4/6/2023,9:51:48,2,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
117617,4/6/2023,9:52:05,1,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
117618,4/6/2023,9:52:28,1,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
117619,4/6/2023,9:53:31,2,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
117620,4/6/2023,9:53:44,1,8,Hell's Kitchen,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
117621,4/6/2023,9:56:03,2,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
117622,4/6/2023,9:56:07,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
117623,4/6/2023,9:56:50,2,5,Lower Manhattan,42,2.5,Tea,Brewed herbal tea,Lemon Grass Rg
117624,4/6/2023,9:56:59,1,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
117625,4/6/2023,9:57:39,1,5,Lower Manhattan,43,3,Tea,Brewed herbal tea,Lemon Grass Lg
117626,4/6/2023,9:58:10,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117627,4/6/2023,9:58:13,2,8,Hell's Kitchen,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
117628,4/6/2023,10:00:33,1,8,Hell's Kitchen,27,3.5,Coffee,Organic brewed coffee,Brazilian Lg
117629,4/6/2023,10:01:33,2,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
117630,4/6/2023,10:02:45,1,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
117631,4/6/2023,10:02:45,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
117632,4/6/2023,10:03:45,1,5,Lower Manhattan,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
117633,4/6/2023,10:04:31,2,5,Lower Manhattan,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
117634,4/6/2023,10:04:51,2,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
117635,4/6/2023,10:05:01,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
117636,4/6/2023,10:05:03,2,5,Lower Manhattan,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
117637,4/6/2023,10:05:03,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
117638,4/6/2023,10:06:58,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117639,4/6/2023,10:09:24,2,5,Lower Manhattan,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
117640,4/6/2023,10:10:04,1,5,Lower Manhattan,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
117641,4/6/2023,10:11:01,2,8,Hell's Kitchen,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
117642,4/6/2023,10:11:56,2,5,Lower Manhattan,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
117643,4/6/2023,10:13:00,2,5,Lower Manhattan,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
117644,4/6/2023,10:13:21,2,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
117645,4/6/2023,10:13:38,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
117646,4/6/2023,10:13:49,2,5,Lower Manhattan,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
117647,4/6/2023,10:14:00,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
117648,4/6/2023,10:17:59,1,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
117649,4/6/2023,10:18:08,2,5,Lower Manhattan,48,2.5,Tea,Brewed Black tea,English Breakfast Rg
117650,4/6/2023,10:18:40,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
117651,4/6/2023,10:18:42,2,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117652,4/6/2023,10:18:58,1,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
117653,4/6/2023,10:21:20,2,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
117654,4/6/2023,10:22:14,1,5,Lower Manhattan,87,3,Coffee,Barista Espresso,Ouro Brasileiro shot
117655,4/6/2023,10:22:16,1,8,Hell's Kitchen,57,3.1,Tea,Brewed Chai tea,Spicy Eye Opener Chai Lg
117656,4/6/2023,10:22:49,2,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
117657,4/6/2023,10:24:38,2,5,Lower Manhattan,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
117658,4/6/2023,10:24:43,1,8,Hell's Kitchen,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
117659,4/6/2023,10:26:31,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
117660,4/6/2023,10:27:54,2,5,Lower Manhattan,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
117661,4/6/2023,10:27:54,1,5,Lower Manhattan,71,3.75,Bakery,Pastry,Chocolate Croissant
117662,4/6/2023,10:28:05,1,8,Hell's Kitchen,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117663,4/6/2023,10:28:18,1,8,Hell's Kitchen,38,3.75,Coffee,Barista Espresso,Latte
117664,4/6/2023,10:28:27,2,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
117665,4/6/2023,10:29:30,2,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
117666,4/6/2023,10:35:45,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
117667,4/6/2023,10:35:45,1,5,Lower Manhattan,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
117668,4/6/2023,10:37:53,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
117669,4/6/2023,10:39:50,2,8,Hell's Kitchen,25,2.2,Coffee,Organic brewed coffee,Brazilian Sm
117670,4/6/2023,10:40:09,2,8,Hell's Kitchen,33,3.5,Coffee,Gourmet brewed coffee,Ethiopia Lg
117671,4/6/2023,10:42:33,1,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117672,4/6/2023,10:43:20,1,5,Lower Manhattan,54,2.5,Tea,Brewed Chai tea,Morning Sunrise Chai Rg
117673,4/6/2023,10:45:48,2,5,Lower Manhattan,38,3.75,Coffee,Barista Espresso,Latte
117674,4/6/2023,10:45:49,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
117675,4/6/2023,10:45:50,1,8,Hell's Kitchen,39,4.25,Coffee,Barista Espresso,Latte Rg
117676,4/6/2023,10:51:15,1,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
117677,4/6/2023,10:52:25,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
117678,4/6/2023,10:55:13,2,5,Lower Manhattan,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
117679,4/6/2023,10:55:39,2,8,Hell's Kitchen,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
117680,4/6/2023,10:56:48,1,8,Hell's Kitchen,55,4,Tea,Brewed Chai tea,Morning Sunrise Chai Lg
117681,4/6/2023,10:58:23,2,5,Lower Manhattan,41,4.25,Coffee,Barista Espresso,Cappuccino Lg
117682,4/6/2023,10:58:51,2,5,Lower Manhattan,22,2,Coffee,Drip coffee,Our Old Time Diner Blend Sm
117683,4/6/2023,11:00:19,1,8,Hell's Kitchen,35,3.1,Coffee,Premium brewed coffee,Jamaican Coffee River Rg
117684,4/6/2023,11:01:13,2,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117685,4/6/2023,11:01:26,2,8,Hell's Kitchen,28,2,Coffee,Gourmet brewed coffee,Columbian Medium Roast Sm
117686,4/6/2023,11:02:08,1,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
117687,4/6/2023,11:02:21,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
117688,4/6/2023,11:03:16,2,5,Lower Manhattan,32,3,Coffee,Gourmet brewed coffee,Ethiopia Rg
117689,4/6/2023,11:03:26,2,5,Lower Manhattan,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
117690,4/6/2023,11:04:16,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
117691,4/6/2023,11:04:18,2,3,Astoria,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
117692,4/6/2023,11:05:10,2,8,Hell's Kitchen,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
117693,4/6/2023,11:06:08,2,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
117694,4/6/2023,11:06:11,1,5,Lower Manhattan,37,3,Coffee,Barista Espresso,Espresso shot
117695,4/6/2023,11:07:00,1,5,Lower Manhattan,26,3,Coffee,Organic brewed coffee,Brazilian Rg
117696,4/6/2023,11:07:19,2,3,Astoria,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
117697,4/6/2023,11:08:14,1,8,Hell's Kitchen,53,3,Tea,Brewed Chai tea,Traditional Blend Chai Lg
117698,4/6/2023,11:10:38,1,8,Hell's Kitchen,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
117699,4/6/2023,11:10:38,1,8,Hell's Kitchen,78,4.5,Bakery,Scone,Scottish Cream Scone 
117700,4/6/2023,11:11:06,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117701,4/6/2023,11:11:46,1,5,Lower Manhattan,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
117702,4/6/2023,11:11:58,1,5,Lower Manhattan,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
117703,4/6/2023,11:12:15,2,8,Hell's Kitchen,50,2.5,Tea,Brewed Black tea,Earl Grey Rg
117704,4/6/2023,11:12:44,1,3,Astoria,51,3,Tea,Brewed Black tea,Earl Grey Lg
117705,4/6/2023,11:12:51,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
117706,4/6/2023,11:13:42,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
117707,4/6/2023,11:13:44,1,3,Astoria,52,2.5,Tea,Brewed Chai tea,Traditional Blend Chai Rg
117708,4/6/2023,11:13:44,1,3,Astoria,69,3.25,Bakery,Biscotti,Hazelnut Biscotti
117709,4/6/2023,11:14:39,2,8,Hell's Kitchen,45,3,Tea,Brewed herbal tea,Peppermint Lg
117710,4/6/2023,11:14:39,1,8,Hell's Kitchen,74,3.5,Bakery,Biscotti,Ginger Biscotti
117711,4/6/2023,11:16:50,2,5,Lower Manhattan,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117712,4/6/2023,11:16:50,1,5,Lower Manhattan,75,3.5,Bakery,Pastry,Croissant
117713,4/6/2023,11:17:35,2,8,Hell's Kitchen,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
117714,4/6/2023,11:18:26,1,8,Hell's Kitchen,58,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate Rg
117715,4/6/2023,11:19:38,2,3,Astoria,47,3,Tea,Brewed Green tea,Serenity Green Tea Lg
117716,4/6/2023,11:20:54,1,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
117717,4/6/2023,11:21:23,2,8,Hell's Kitchen,24,3,Coffee,Drip coffee,Our Old Time Diner Blend Lg
117718,4/6/2023,11:21:27,2,8,Hell's Kitchen,59,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate Lg
117719,4/6/2023,11:22:25,1,5,Lower Manhattan,49,3,Tea,Brewed Black tea,English Breakfast Lg
117720,4/6/2023,11:22:25,1,5,Lower Manhattan,78,4.5,Bakery,Scone,Scottish Cream Scone 
117721,4/6/2023,11:22:48,1,8,Hell's Kitchen,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117722,4/6/2023,11:23:32,2,5,Lower Manhattan,39,4.25,Coffee,Barista Espresso,Latte Rg
117723,4/6/2023,11:23:32,1,5,Lower Manhattan,76,3.5,Bakery,Biscotti,Chocolate Chip Biscotti
117724,4/6/2023,11:24:21,2,5,Lower Manhattan,45,3,Tea,Brewed herbal tea,Peppermint Lg
117725,4/6/2023,11:24:26,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
117726,4/6/2023,11:24:28,2,3,Astoria,46,2.5,Tea,Brewed Green tea,Serenity Green Tea Rg
117727,4/6/2023,11:25:48,1,3,Astoria,40,3.75,Coffee,Barista Espresso,Cappuccino
117728,4/6/2023,11:26:14,1,3,Astoria,44,2.5,Tea,Brewed herbal tea,Peppermint Rg
117729,4/6/2023,11:27:30,2,3,Astoria,39,4.25,Coffee,Barista Espresso,Latte Rg
117730,4/6/2023,11:27:30,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
117731,4/6/2023,11:27:45,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117732,4/6/2023,11:27:45,1,3,Astoria,74,3.5,Bakery,Biscotti,Ginger Biscotti
117733,4/6/2023,11:28:01,2,8,Hell's Kitchen,51,3,Tea,Brewed Black tea,Earl Grey Lg
117734,4/6/2023,11:28:10,1,8,Hell's Kitchen,61,4.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Lg
117735,4/6/2023,11:28:10,1,8,Hell's Kitchen,79,3.75,Bakery,Scone,Jumbo Savory Scone
117736,4/6/2023,11:28:17,1,3,Astoria,56,2.55,Tea,Brewed Chai tea,Spicy Eye Opener Chai Rg
117737,4/6/2023,11:28:57,1,8,Hell's Kitchen,34,2.45,Coffee,Premium brewed coffee,Jamaican Coffee River Sm
117738,4/6/2023,11:29:36,2,5,Lower Manhattan,36,3.75,Coffee,Premium brewed coffee,Jamaican Coffee River Lg
117739,4/6/2023,11:30:12,1,3,Astoria,30,3,Coffee,Gourmet brewed coffee,Columbian Medium Roast Lg
117740,4/6/2023,11:30:24,2,5,Lower Manhattan,23,2.5,Coffee,Drip coffee,Our Old Time Diner Blend Rg
117741,4/6/2023,11:31:06,2,8,Hell's Kitchen,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
117742,4/6/2023,11:31:18,1,3,Astoria,60,3.75,Drinking Chocolate,Hot chocolate,Sustainably Grown Organic Rg
117743,4/6/2023,11:31:26,1,3,Astoria,31,2.2,Coffee,Gourmet brewed coffee,Ethiopia Sm
117744,4/6/2023,11:31:36,2,3,Astoria,29,2.5,Coffee,Gourmet brewed coffee,Columbian Medium Roast Rg
117745,4/6/2023,11:31:36,1,3,Astoria,71,3.75,Bakery,Pastry,Chocolate Croissant
117746,4/6/2023,11:32:30,2,5,Lower Manhattan,51,3,Tea,Brewed Black tea,Earl Grey Lg
